run_id;loco_no;coverage_date;performing_rus;performing_ru_count;in_report_movement_rows;assignment_slot_count;assigned_minutes;relevant_gap_slot_count;unresolved_gap_minutes;overlap_slot_count;overlap_minutes;expected_scope_slot_count;coverage_pct;relevant_gap_rows;long_gap_rows;max_gap_minutes;error_findings;manual_review_findings;warning_findings;info_findings;finding_rule_ids;export_ready_movement_rows;not_export_ready_movement_rows;gate_status;gate_reason;exact_overlap_seconds;exact_overlap_minutes
RUN_20260609_142008;91806192999-1;2026-06-05;LTE DE - LTE Germany GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;"";0;0.0
RUN_20260609_142008;91806193038-7;2026-06-05;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;13;69;1035;2;30;0;0;71;97.18;1;0;16;0;0;0;1;R010.5;13;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193089-0;2026-06-05;LTE DE - LTE Germany GmbH;1;9;94;1410;2;30;0;0;96;97.92;1;0;30;0;0;0;1;R010.5;9;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193221-9;2026-06-05;LTE NL - LTE Netherlands B.V.;1;5;87;1305;9;135;0;0;96;90.63;1;0;181;0;0;0;1;R010.5;5;0;WARNING;Ungeklärte GAP-Minuten=135 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193232-6;2026-06-05;LTE CZ - LTE Czechia s.r.o. | LTE NL - LTE Netherlands B.V.;2;1;9;135;3;45;0;0;12;75.0;1;0;35;0;0;0;1;R010.5;1;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193257-3;2026-06-05;LTE NL - LTE Netherlands B.V.;1;7;75;1125;3;45;0;0;78;96.15;1;0;37;0;0;0;1;R010.5;7;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193260-7;2026-06-05;LTE NL - LTE Netherlands B.V.;1;3;95;1425;3;45;0;0;98;96.94;1;0;30;0;0;0;1;R010.5;3;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193262-3;2026-06-05;LTE NL - LTE Netherlands B.V.;1;4;37;555;6;90;0;0;43;86.05;1;0;458;0;0;0;1;R010.5;4;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193272-2;2026-06-05;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;2;93;1395;2;30;0;0;95;97.89;1;0;16;0;0;0;1;R010.5;2;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193280-5;2026-06-05;LTE NL - LTE Netherlands B.V.;1;4;10;150;23;345;0;0;33;30.3;3;0;258;0;0;0;3;R010.5;4;0;WARNING;Ungeklärte GAP-Minuten=345 | INFO-Findings=3;0;0.0
RUN_20260609_142008;91806193375-3;2026-06-05;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;9;41;615;7;105;0;0;48;85.42;2;0;40;0;0;0;2;R010.5;9;0;WARNING;Ungeklärte GAP-Minuten=105 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193377-9;2026-06-05;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;6;58;870;3;45;0;0;61;95.08;1;0;39;0;0;0;1;R010.5;6;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193386-0;2026-06-05;LTE DE - LTE Germany GmbH;1;1;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
RUN_20260609_142008;91806193427-2;2026-06-05;LTE NL - LTE Netherlands B.V.;1;3;79;1185;4;60;0;0;83;95.18;1;0;183;0;0;0;0;"";3;0;WARNING;Ungeklärte GAP-Minuten=60;0;0.0
RUN_20260609_142008;91806193450-4;2026-06-05;"";0;0;0;0;96;1440;0;0;96;0.0;1;1;2292;0;0;0;0;"";0;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1440;0;0.0
RUN_20260609_142008;91806193510-5;2026-06-05;"";0;1;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
RUN_20260609_142008;91806193512-1;2026-06-05;LTE NL - LTE Netherlands B.V.;1;4;61;915;0;0;0;0;61;100.0;0;0;0;0;0;0;0;"";4;0;READY;"";0;0.0
RUN_20260609_142008;91806193515-4;2026-06-05;LTE CZ - LTE Czechia s.r.o. | LTE NL - LTE Netherlands B.V.;2;4;50;750;6;90;0;0;56;89.29;2;0;29;0;0;0;2;R010.5;4;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193563-4;2026-06-05;LTE DE - LTE Germany GmbH | LTE AT - LTE Austria GmbH;2;8;35;525;8;120;0;0;43;81.4;2;0;54;0;1;0;2;R003, R010.5;7;1;BLOCKED;Manual Reviews=1 | Nicht exportfähige Movements=1 | Ungeklärte GAP-Minuten=120 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193604-6;2026-06-05;"";0;1;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
RUN_20260609_142008;91806193697-0;2026-06-05;LTE AT - LTE Austria GmbH;1;1;2;30;9;135;0;0;11;18.18;1;1;1276;1;0;0;0;R010;1;0;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Ungeklärte GAP-Minuten=135;0;0.0
RUN_20260609_142008;91806193738-2;2026-06-05;LTE NL - LTE Netherlands B.V.;1;1;13;195;0;0;0;0;13;100.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
RUN_20260609_142008;91806193740-8;2026-06-05;LTE NL - LTE Netherlands B.V.;1;3;39;585;15;225;0;0;54;72.22;2;0;301;0;0;0;1;R010.5;3;0;WARNING;Ungeklärte GAP-Minuten=225 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193796-0;2026-06-05;LTE CZ - LTE Czechia s.r.o.;1;1;2;30;1;15;0;0;3;66.67;1;0;27;0;0;0;1;R010.5;1;0;WARNING;Ungeklärte GAP-Minuten=15 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193803-4;2026-06-05;LTE DE - LTE Germany GmbH;1;13;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";13;0;READY;"";0;0.0
RUN_20260609_142008;91806193805-9;2026-06-05;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;12;92;1380;2;30;0;0;94;97.87;1;0;21;0;0;0;1;R010.5;12;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193854-7;2026-06-05;"";0;1;0;0;0;0;0;0;0;0.0;0;0;0;1;1;0;0;R003, R001;0;1;BLOCKED;ERROR-Findings=1 | Manual Reviews=1 | Nicht exportfähige Movements=1;0;0.0
RUN_20260609_142008;91806193868-7;2026-06-05;LTE DE - LTE Germany GmbH;1;3;29;435;0;0;0;0;29;100.0;0;0;0;0;0;0;0;"";3;0;READY;"";0;0.0
RUN_20260609_142008;91806193933-9;2026-06-05;LTE NL - LTE Netherlands B.V.;1;3;27;405;10;150;0;0;37;72.97;2;0;79;0;0;0;2;R010.5;3;0;WARNING;Ungeklärte GAP-Minuten=150 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193944-6;2026-06-05;LTE NL - LTE Netherlands B.V.;1;2;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";2;0;READY;"";0;0.0
RUN_20260609_142008;91806193957-8;2026-06-05;"";0;1;0;0;0;0;0;0;0;0.0;0;0;0;0;1;0;0;R003;0;1;BLOCKED;Manual Reviews=1 | Nicht exportfähige Movements=1;0;0.0
RUN_20260609_142008;91806193959-4;2026-06-05;LTE NL - LTE Netherlands B.V.;1;1;7;105;89;1335;0;0;96;7.29;1;1;1995;0;0;0;0;"";1;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1335;0;0.0
RUN_20260609_142008;91806193962-8;2026-06-05;LTE NL - LTE Netherlands B.V.;1;1;25;375;8;120;0;0;33;75.76;1;0;97;0;0;0;1;R010.5;1;0;WARNING;Ungeklärte GAP-Minuten=120 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193968-5;2026-06-05;LTE DE - LTE Germany GmbH;1;9;94;1410;2;30;0;0;96;97.92;1;0;30;0;0;0;1;R010.5;9;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91807193212-6;2026-06-05;LTE DE - LTE Germany GmbH;1;5;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";5;0;READY;"";0;0.0
RUN_20260609_142008;91807193805-7;2026-06-05;LTE CH - LTE Schweiz GmbH;1;4;20;300;0;0;0;0;20;100.0;0;0;0;0;0;0;0;"";4;0;READY;"";0;0.0
RUN_20260609_142008;91807193881-8;2026-06-05;LTE NL - LTE Netherlands B.V.;1;10;48;720;19;285;0;0;67;71.64;2;0;177;0;0;0;2;R010.5;10;0;WARNING;Ungeklärte GAP-Minuten=285 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91807193886-7;2026-06-05;DB Cargo Belgium | LTE DE - LTE Germany GmbH;2;14;78;1170;10;150;0;0;88;88.64;2;0;84;0;0;0;2;R010.5;14;0;WARNING;Ungeklärte GAP-Minuten=150 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91807193908-9;2026-06-05;LTE NL - LTE Netherlands B.V.;1;1;13;195;0;0;0;0;13;100.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
