run_id;severity;rule_id;rule_group;loco_no;transport_number;performing_ru;row_type;movement_sequence_no;period_start_utc;period_end_utc;message;suggested_action;status;source_table;source_row_id;overlap_with_transport_number
RUN_20260621_191259;INFO;R003;TIME_QUALITY;91806186944-5;455022;LTE NL - LTE Netherlands B.V.;MOVEMENT;115;2026-06-20 19:24:00;;ActualArrival fehlt oder ist ungültig.;Nur dokumentieren. Datensatz wird nicht als Fehler gezählt.;info;raw_locomotivemovement;6426;
RUN_20260621_191259;INFO;R003;TIME_QUALITY;91806185318-3;459735;LTE DE - LTE Germany GmbH;MOVEMENT;31;2026-06-20 20:42:00;;ActualArrival fehlt oder ist ungültig.;Nur dokumentieren. Datensatz wird nicht als Fehler gezählt.;info;raw_locomotivemovement;4029;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806193272-2;455964;LTE DE - LTE Germany GmbH;MOVEMENT;194;2026-06-20 17:53:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;6836;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806193377-9;459341;LTE DE - LTE Germany GmbH;MOVEMENT;134;2026-06-20 07:00:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;12616;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806193515-4;458061;LTE NL - LTE Netherlands B.V.;MOVEMENT;134;2026-06-20 17:54:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;6768;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91515370164-3;455104;LTE NL - LTE Netherlands B.V.;MOVEMENT;122;2026-06-20 15:52:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;14981;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806186945-2;458890;LTE DE - LTE Germany GmbH;MOVEMENT;123;2026-06-19 22:37:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;12762;
RUN_20260621_191259;INFO;R003;TIME_QUALITY;91806193257-3;460817;LTE NL - LTE Netherlands B.V.;MOVEMENT;160;2026-06-20 21:26:00;;ActualArrival fehlt oder ist ungültig.;Nur dokumentieren. Datensatz wird nicht als Fehler gezählt.;info;raw_locomotivemovement;966;
RUN_20260621_191259;INFO;R003;TIME_QUALITY;91515370068-6;453550;LTE DE - LTE Germany GmbH;MOVEMENT;33;2026-06-20 20:53:00;;ActualArrival fehlt oder ist ungültig.;Nur dokumentieren. Datensatz wird nicht als Fehler gezählt.;info;raw_locomotivemovement;11360;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806186369-5;455028;LTE NL - LTE Netherlands B.V.;MOVEMENT;146;2026-06-16 11:20:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;203;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806193232-6;460514;LTE NL - LTE Netherlands B.V.;MOVEMENT;158;2026-06-20 17:47:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;8968;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806193634-3;458890;LTE DE - LTE Germany GmbH;MOVEMENT;69;2026-06-19 22:37:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;12754;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806193933-9;455101;LTE NL - LTE Netherlands B.V.;MOVEMENT;142;2026-06-20 17:46:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;7341;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806186942-9;455108;LTE NL - LTE Netherlands B.V.;MOVEMENT;103;2026-06-20 17:01:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;4285;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806186943-7;458943;LTE DE - LTE Germany GmbH;MOVEMENT;124;2026-06-20 14:36:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;2431;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91806186943-7;458943;LTE DE - LTE Germany GmbH;MOVEMENT;125;2026-06-20 15:07:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;2430;
RUN_20260621_191259;MANUAL_REVIEW;R003;TIME_QUALITY;91850000010-7;458172;LTE CH - LTE Schweiz GmbH;MOVEMENT;56;2026-06-19 21:37:00;;ActualArrival fehlt oder ist ungültig.;Zeitwert in RailCube prüfen und ergänzen. Danach lokale Prüfung neu ausführen.;open;raw_locomotivemovement;5923;
RUN_20260621_191259;INFO;R003;TIME_QUALITY;91806193804-2;455131;LTE NL - LTE Netherlands B.V.;MOVEMENT;36;2026-06-20 20:15:00;;ActualArrival fehlt oder ist ungültig.;Nur dokumentieren. Datensatz wird nicht als Fehler gezählt.;info;raw_locomotivemovement;2550;
RUN_20260621_191259;ERROR;R004;TIME_QUALITY;91887186221-8;455015;LTE NL - LTE Netherlands B.V.;MOVEMENT;130;2026-06-15 20:31:00;2026-06-15 20:27:00;ActualDeparture liegt nach ActualArrival.;Zeitintervall fachlich korrigieren.;open;raw_locomotivemovement;3636;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193044-5;454078;;GAP;7;2026-05-26 19:53:00;2026-06-02 22:00:00;Keine Nutzung im Zeitraum von 26.05.2026 19:53:00 bis 02.06.2026 22:00:00. Das entspricht 7 Tage 2 Stunden 7 Minuten. Vorherige Destination: Karlsruhe Gbf. Nächster Origin: Freiburg (Breisgau) Gbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;8346;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193232-6;445645;;GAP;53;2026-05-31 10:45:00;2026-05-31 20:50:00;Keine Nutzung im Zeitraum von 31.05.2026 10:45:00 bis 31.05.2026 20:50:00. Das entspricht 10 Stunden 5 Minuten. Vorherige Destination: Krems a.d.Donau-Vorbf (in Kr). Nächster Origin: Waalhaven Zuid.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;12390;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193232-6;457167;;GAP;126;2026-06-14 18:50:00;2026-06-15 03:07:00;Keine Nutzung im Zeitraum von 14.06.2026 18:50:00 bis 15.06.2026 03:07:00. Das entspricht 8 Stunden 17 Minuten. Vorherige Destination: Brzeg. Nächster Origin: Kijfhoek zuid.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;3406;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193232-6;458059;;GAP;145;2026-06-18 22:15:00;2026-06-19 07:30:00;Keine Nutzung im Zeitraum von 18.06.2026 22:15:00 bis 19.06.2026 07:30:00. Das entspricht 9 Stunden 15 Minuten. Vorherige Destination: Waalhaven Zuid. Nächster Origin: Brzeg.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;2991;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193427-2;454030;;GAP;1;2026-05-23 15:00:00;2026-05-24 12:00:00;Keine Nutzung im Zeitraum von 23.05.2026 15:00:00 bis 24.05.2026 12:00:00. Das entspricht 21 Stunden 0 Minuten. Vorherige Destination: Čadca. Nächster Origin: Kijfhoek zuid.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17677;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193427-2;455014;;GAP;169;2026-06-19 22:34:00;2026-06-20 10:30:00;Keine Nutzung im Zeitraum von 19.06.2026 22:34:00 bis 20.06.2026 10:30:00. Das entspricht 11 Stunden 56 Minuten. Vorherige Destination: Waalhaven Zuid. Nächster Origin: Ludwigshafen (Rhein) BASF Ubf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;12439;
RUN_20260621_191259;ERROR;R010;TIMELINE;91854475435-4;454403;;GAP;5;2026-06-06 01:54:00;2026-06-06 11:45:00;Keine Nutzung im Zeitraum von 06.06.2026 01:54:00 bis 06.06.2026 11:45:00. Das entspricht 9 Stunden 51 Minuten. Vorherige Destination: Maasvlakte West. Nächster Origin: Basel Grenze Muttenz.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;21030;
RUN_20260621_191259;ERROR;R010;TIMELINE;91515370178-3;453118;;GAP;17;2026-05-30 20:20:00;2026-05-31 09:30:00;Keine Nutzung im Zeitraum von 30.05.2026 20:20:00 bis 31.05.2026 09:30:00. Das entspricht 13 Stunden 10 Minuten. Vorherige Destination: Pruszków. Nächster Origin: Duisburg-Ruhrort Hafen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;3877;
RUN_20260621_191259;ERROR;R010;TIMELINE;91515370178-3;454639;;GAP;68;2026-06-09 19:27:00;2026-06-10 11:26:00;Keine Nutzung im Zeitraum von 09.06.2026 19:27:00 bis 10.06.2026 11:26:00. Das entspricht 15 Stunden 59 Minuten. Vorherige Destination: Rzepin. Nächster Origin: Botlek.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;1549;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806185356-3;447459;;GAP;1;2026-05-23 05:30:00;2026-05-23 16:56:00;Keine Nutzung im Zeitraum von 23.05.2026 05:30:00 bis 23.05.2026 16:56:00. Das entspricht 11 Stunden 26 Minuten. Vorherige Destination: Passau Gbf. Nächster Origin: Wanne-Eickel Hbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;20073;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193805-9;457208;;GAP;18;2026-05-24 10:43:00;2026-05-28 03:00:00;Keine Nutzung im Zeitraum von 24.05.2026 10:43:00 bis 28.05.2026 03:00:00. Das entspricht 3 Tage 16 Stunden 17 Minuten. Vorherige Destination: Neuss Gbf. Nächster Origin: Neuss Hessentor.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17100;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193805-9;448708;;GAP;30;2026-05-29 00:15:00;2026-05-29 09:42:00;Keine Nutzung im Zeitraum von 29.05.2026 00:15:00 bis 29.05.2026 09:42:00. Das entspricht 9 Stunden 27 Minuten. Vorherige Destination: Wolfurt (in Wo). Nächster Origin: Neuss Hessentor.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;18246;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193805-9;448717;;GAP;47;2026-05-30 23:51:00;2026-05-31 09:30:00;Keine Nutzung im Zeitraum von 30.05.2026 23:51:00 bis 31.05.2026 09:30:00. Das entspricht 9 Stunden 39 Minuten. Vorherige Destination: Neuss Hessentor. Nächster Origin: Wolfurt (in Wo).;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;16537;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193805-9;454267;;GAP;142;2026-06-06 21:30:00;2026-06-07 07:30:00;Keine Nutzung im Zeitraum von 06.06.2026 21:30:00 bis 07.06.2026 07:30:00. Das entspricht 10 Stunden 0 Minuten. Vorherige Destination: Neuss Hessentor. Nächster Origin: Wolfurt (in Wo).;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;4771;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193805-9;454268;;GAP;145;2026-06-07 21:30:00;2026-06-08 08:00:00;Keine Nutzung im Zeitraum von 07.06.2026 21:30:00 bis 08.06.2026 08:00:00. Das entspricht 10 Stunden 30 Minuten. Vorherige Destination: Wolfurt (in Wo). Nächster Origin: Neuss Hessentor.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;11169;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193805-9;454273;;GAP;227;2026-06-13 20:15:00;2026-06-14 09:00:00;Keine Nutzung im Zeitraum von 13.06.2026 20:15:00 bis 14.06.2026 09:00:00. Das entspricht 12 Stunden 45 Minuten. Vorherige Destination: Neuss Hessentor. Nächster Origin: Wolfurt (in Wo).;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;15468;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193933-9;445653;;GAP;65;2026-06-07 00:00:00;2026-06-07 15:05:00;Keine Nutzung im Zeitraum von 07.06.2026 00:00:00 bis 07.06.2026 15:05:00. Das entspricht 15 Stunden 5 Minuten. Vorherige Destination: Krems a.d.Donau-Vorbf (in Kr). Nächster Origin: Waalhaven Zuid.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;9206;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193933-9;445655;;GAP;73;2026-06-09 21:15:00;2026-06-10 06:10:00;Keine Nutzung im Zeitraum von 09.06.2026 21:15:00 bis 10.06.2026 06:10:00. Das entspricht 8 Stunden 55 Minuten. Vorherige Destination: Waalhaven Zuid. Nächster Origin: Krems a.d.Donau-Vorbf (in Kr).;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;6464;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193933-9;461411;;GAP;134;2026-06-19 15:30:00;2026-06-20 00:47:00;Keine Nutzung im Zeitraum von 19.06.2026 15:30:00 bis 20.06.2026 00:47:00. Das entspricht 9 Stunden 17 Minuten. Vorherige Destination: Houtrakpolder (Amsterdam). Nächster Origin: Velké Žernoseky.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17732;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806186355-4;451510;;GAP;17;2026-05-29 16:00:00;2026-06-01 21:57:00;Keine Nutzung im Zeitraum von 29.05.2026 16:00:00 bis 01.06.2026 21:57:00. Das entspricht 3 Tage 5 Stunden 57 Minuten. Vorherige Destination: Kijfhoek zuid. Nächster Origin: Brzeg.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;12499;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806186942-9;454638;;GAP;60;2026-06-10 03:52:00;2026-06-10 22:40:00;Keine Nutzung im Zeitraum von 10.06.2026 03:52:00 bis 10.06.2026 22:40:00. Das entspricht 18 Stunden 48 Minuten. Vorherige Destination: Rzepin. Nächster Origin: Kijfhoek Noord.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;4959;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806186942-9;455108;;GAP;101;2026-06-19 17:20:00;2026-06-20 12:30:00;Keine Nutzung im Zeitraum von 19.06.2026 17:20:00 bis 20.06.2026 12:30:00. Das entspricht 19 Stunden 10 Minuten. Vorherige Destination: Europoort. Nächster Origin: Swarzędz.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;4288;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193622-8;455708;;GAP;1;2026-05-23 12:15:00;2026-05-25 12:00:00;Keine Nutzung im Zeitraum von 23.05.2026 12:15:00 bis 25.05.2026 12:00:00. Das entspricht 1 Tag 23 Stunden 45 Minuten. Vorherige Destination: Brake (Unterweser). Nächster Origin: Drentwede.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;15002;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193697-0;459650;;GAP;96;2026-06-17 03:58:00;2026-06-17 15:47:00;Keine Nutzung im Zeitraum von 17.06.2026 03:58:00 bis 17.06.2026 15:47:00. Das entspricht 11 Stunden 49 Minuten. Vorherige Destination: Köthen Mitte. Nächster Origin: Köthen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;16224;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193796-0;455842;;GAP;4;2026-05-23 08:57:00;2026-05-23 19:48:00;Keine Nutzung im Zeitraum von 23.05.2026 08:57:00 bis 23.05.2026 19:48:00. Das entspricht 10 Stunden 51 Minuten. Vorherige Destination: Biharkeresztes. Nächster Origin: Aachen West Pbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;3613;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806185309-2;457706;;GAP;71;2026-06-09 16:58:00;2026-06-11 23:32:00;Keine Nutzung im Zeitraum von 09.06.2026 16:58:00 bis 11.06.2026 23:32:00. Das entspricht 2 Tage 6 Stunden 34 Minuten. Vorherige Destination: Neuss Gbf. Nächster Origin: Aachen West.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17277;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806185310-0;456878;;GAP;91;2026-06-07 22:57:00;2026-06-10 17:00:00;Keine Nutzung im Zeitraum von 07.06.2026 22:57:00 bis 10.06.2026 17:00:00. Das entspricht 2 Tage 18 Stunden 3 Minuten. Vorherige Destination: Wanne-Eickel Hbf. Nächster Origin: Neuss Gbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17304;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193738-2;450589;;GAP;66;2026-05-31 04:38:00;2026-05-31 12:49:00;Keine Nutzung im Zeitraum von 31.05.2026 04:38:00 bis 31.05.2026 12:49:00. Das entspricht 8 Stunden 11 Minuten. Vorherige Destination: Botlek. Nächster Origin: Rzepin.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;14438;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193738-2;456494;;GAP;118;2026-06-10 18:00:00;2026-06-13 10:23:00;Keine Nutzung im Zeitraum von 10.06.2026 18:00:00 bis 13.06.2026 10:23:00. Das entspricht 2 Tage 16 Stunden 23 Minuten. Vorherige Destination: Kijfhoek Noord. Nächster Origin: Ústí nad Labem-Střekov.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;12702;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193738-2;455086;;GAP;150;2026-06-17 20:52:00;2026-06-18 12:14:00;Keine Nutzung im Zeitraum von 17.06.2026 20:52:00 bis 18.06.2026 12:14:00. Das entspricht 15 Stunden 22 Minuten. Vorherige Destination: Rzepin. Nächster Origin: Botlek.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17569;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193754-9;460225;;GAP;16;2026-06-15 07:15:00;2026-06-16 02:29:00;Keine Nutzung im Zeitraum von 15.06.2026 07:15:00 bis 16.06.2026 02:29:00. Das entspricht 19 Stunden 14 Minuten. Vorherige Destination: Köthen. Nächster Origin: Köthen Mitte.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;15727;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806186944-5;454071;;GAP;42;2026-06-02 06:55:00;2026-06-03 08:50:00;Keine Nutzung im Zeitraum von 02.06.2026 06:55:00 bis 03.06.2026 08:50:00. Das entspricht 1 Tag 1 Stunde 55 Minuten. Vorherige Destination: Kijfhoek Noord. Nächster Origin: Český Těšín nákladní nádraží.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;11750;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193962-8;460127;;GAP;88;2026-06-14 12:17:00;2026-06-19 17:14:00;Keine Nutzung im Zeitraum von 14.06.2026 12:17:00 bis 19.06.2026 17:14:00. Das entspricht 5 Tage 4 Stunden 57 Minuten. Vorherige Destination: Oberhausen West Orm. Nächster Origin: Oberhausen West.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17220;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193042-9;450653;;GAP;8;2026-05-29 01:10:00;2026-05-31 11:11:00;Keine Nutzung im Zeitraum von 29.05.2026 01:10:00 bis 31.05.2026 11:11:00. Das entspricht 2 Tage 10 Stunden 1 Minute. Vorherige Destination: Viersen Gbf. Nächster Origin: Emmerich.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;17758;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193042-9;454476;;GAP;14;2026-06-04 23:56:00;2026-06-11 06:45:00;Keine Nutzung im Zeitraum von 04.06.2026 23:56:00 bis 11.06.2026 06:45:00. Das entspricht 6 Tage 6 Stunden 49 Minuten. Vorherige Destination: Emmerich. Nächster Origin: Viersen Gbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;19275;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193299-5;451308;;GAP;25;2026-05-30 07:00:00;2026-05-30 17:30:00;Keine Nutzung im Zeitraum von 30.05.2026 07:00:00 bis 30.05.2026 17:30:00. Das entspricht 10 Stunden 30 Minuten. Vorherige Destination: Kork. Nächster Origin: Offenburg Gbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;18098;
RUN_20260621_191259;ERROR;R010;TIMELINE;91887186221-8;455030;;GAP;139;2026-06-17 10:45:00;2026-06-17 23:30:00;Keine Nutzung im Zeitraum von 17.06.2026 10:45:00 bis 17.06.2026 23:30:00. Das entspricht 12 Stunden 45 Minuten. Vorherige Destination: Ludwigshafen (Rhein) Hbf tief. Nächster Origin: Mannheim Rbf Gr K/Kn.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;15527;
RUN_20260621_191259;ERROR;R010;TIMELINE;90802019402-7;454782;;GAP;1;2026-05-23 11:15:00;2026-05-26 09:45:00;Keine Nutzung im Zeitraum von 23.05.2026 11:15:00 bis 26.05.2026 09:45:00. Das entspricht 2 Tage 22 Stunden 30 Minuten. Vorherige Destination: Baalberge. Nächster Origin: Wismar Hafen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;14128;
RUN_20260621_191259;ERROR;R010;TIMELINE;90802019402-7;457893;;GAP;217;2026-06-06 09:24:00;2026-06-08 22:00:00;Keine Nutzung im Zeitraum von 06.06.2026 09:24:00 bis 08.06.2026 22:00:00. Das entspricht 2 Tage 12 Stunden 36 Minuten. Vorherige Destination: Bernburg. Nächster Origin: Baalberge.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;11439;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806185346-4;449062;;GAP;48;2026-06-06 13:00:00;2026-06-06 22:36:00;Keine Nutzung im Zeitraum von 06.06.2026 13:00:00 bis 06.06.2026 22:36:00. Das entspricht 9 Stunden 36 Minuten. Vorherige Destination: Hegyeshalom. Nächster Origin: Neuss Gbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;9704;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806185346-4;459733;;GAP;143;2026-06-18 22:16:00;2026-06-19 22:00:00;Keine Nutzung im Zeitraum von 18.06.2026 22:16:00 bis 19.06.2026 22:00:00. Das entspricht 23 Stunden 44 Minuten. Vorherige Destination: Neuss Gbf. Nächster Origin: Wanne-Eickel Hbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;19271;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806189202-5;455212;;GAP;17;2026-05-26 07:30:00;2026-05-27 05:00:00;Keine Nutzung im Zeitraum von 26.05.2026 07:30:00 bis 27.05.2026 05:00:00. Das entspricht 21 Stunden 30 Minuten. Vorherige Destination: Krefeld-Linn. Nächster Origin: Krefeld-Uerdingen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;6359;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806189202-5;455210;;GAP;51;2026-06-01 19:30:00;2026-06-05 17:00:00;Keine Nutzung im Zeitraum von 01.06.2026 19:30:00 bis 05.06.2026 17:00:00. Das entspricht 3 Tage 21 Stunden 30 Minuten. Vorherige Destination: Krefeld-Linn. Nächster Origin: Krefeld-Uerdingen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;4877;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806185680-6;453746;;GAP;4;2026-05-23 18:30:00;2026-05-29 04:18:00;Keine Nutzung im Zeitraum von 23.05.2026 18:30:00 bis 29.05.2026 04:18:00. Das entspricht 5 Tage 9 Stunden 48 Minuten. Vorherige Destination: Fulda. Nächster Origin: Fulda Gbf.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;21325;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806189806-3;453867;;GAP;13;2026-05-23 11:38:00;2026-05-23 20:19:00;Keine Nutzung im Zeitraum von 23.05.2026 11:38:00 bis 23.05.2026 20:19:00. Das entspricht 8 Stunden 41 Minuten. Vorherige Destination: Krefeld-Linn. Nächster Origin: Krefeld-Uerdingen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;3094;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806189806-3;455215;;GAP;51;2026-05-31 08:23:00;2026-06-02 10:00:00;Keine Nutzung im Zeitraum von 31.05.2026 08:23:00 bis 02.06.2026 10:00:00. Das entspricht 2 Tage 1 Stunde 37 Minuten. Vorherige Destination: Krefeld-Linn. Nächster Origin: Krefeld-Uerdingen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;19898;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193272-2;453995;;GAP;186;2026-06-15 20:00:00;2026-06-16 18:04:00;Keine Nutzung im Zeitraum von 15.06.2026 20:00:00 bis 16.06.2026 18:04:00. Das entspricht 22 Stunden 4 Minuten. Vorherige Destination: Krefeld-Linn. Nächster Origin: Ústí nad Labem-Střekov.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;13123;
RUN_20260621_191259;ERROR;R010;TIMELINE;91806193450-4;450724;;GAP;23;2026-05-28 13:52:00;2026-05-30 09:30:00;Keine Nutzung im Zeitraum von 28.05.2026 13:52:00 bis 30.05.2026 09:30:00. Das entspricht 1 Tag 19 Stunden 38 Minuten. Vorherige Destination: POMEZIA-S.PALOMBA. Nächster Origin: Rheinhausen.;Ortskette mit Unterbrechung über 8 Stunden fachlich prüfen.;open;raw_locomotivemovement;2962;
