transport_number;cal_seqnum;origin_country_iso;destination_country_iso;cal_border_event_home;source_table;source_row_id
457043;4;HU;HU;Ausland;raw_transportdetail;1
457043;2;HU;HU;Ausland;raw_transportdetail;2
457043;7;HU;HU;Ausland;raw_transportdetail;3
457043;3;HU;HU;Ausland;raw_transportdetail;4
457043;5;HU;HU;Ausland;raw_transportdetail;5
457043;1;HU;HU;Ausland;raw_transportdetail;6
457043;6;HU;HU;Ausland;raw_transportdetail;7
460211;1;NL;NL;Ausland;raw_transportdetail;8
460438;1;NL;NL;Ausland;raw_transportdetail;9
459456;1;CH;CH;Ausland;raw_transportdetail;10
459456;2;CH;CH;Ausland;raw_transportdetail;11
453552;16;DE;DE;Inland;raw_transportdetail;12
453552;15;DE;DE;Inland;raw_transportdetail;13
453552;3;PL;PL;Ausland;raw_transportdetail;14
453552;10;DE;DE;Inland;raw_transportdetail;15
453552;2;PL;PL;Ausland;raw_transportdetail;16
453552;9;DE;DE;Inland;raw_transportdetail;17
453552;13;DE;DE;Inland;raw_transportdetail;18
453552;5;DE;DE;Inland;raw_transportdetail;19
453552;11;DE;DE;Inland;raw_transportdetail;20
453552;4;DE;DE;Inland;raw_transportdetail;21
453552;7;DE;DE;Inland;raw_transportdetail;22
453552;6;DE;DE;Inland;raw_transportdetail;23
453552;14;DE;DE;Inland;raw_transportdetail;24
453552;1;PL;PL;Ausland;raw_transportdetail;25
453552;12;DE;DE;Inland;raw_transportdetail;26
453552;8;DE;DE;Inland;raw_transportdetail;27
453889;7;CZ;CZ;Ausland;raw_transportdetail;28
453889;19;AT;AT;Ausland;raw_transportdetail;29
453889;11;SK;SK;Ausland;raw_transportdetail;30
453889;23;AT;AT;Ausland;raw_transportdetail;31
453889;15;SK;SK;Ausland;raw_transportdetail;32
453889;9;CZ;CZ;Ausland;raw_transportdetail;33
453889;5;PL;PL;Ausland;raw_transportdetail;34
453889;14;SK;SK;Ausland;raw_transportdetail;35
453889;16;SK;SK;Ausland;raw_transportdetail;36
453889;1;PL;PL;Ausland;raw_transportdetail;37
453889;25;SI;SI;Ausland;raw_transportdetail;38
453889;2;PL;PL;Ausland;raw_transportdetail;39
453889;18;AT;AT;Ausland;raw_transportdetail;40
453889;22;AT;AT;Ausland;raw_transportdetail;41
453889;17;SK;SK;Ausland;raw_transportdetail;42
453889;12;SK;SK;Ausland;raw_transportdetail;43
453889;24;AT;AT;Ausland;raw_transportdetail;44
453889;8;CZ;CZ;Ausland;raw_transportdetail;45
453889;13;SK;SK;Ausland;raw_transportdetail;46
453889;6;PL;PL;Ausland;raw_transportdetail;47
453889;20;AT;AT;Ausland;raw_transportdetail;48
453889;3;PL;PL;Ausland;raw_transportdetail;49
453889;10;SK;SK;Ausland;raw_transportdetail;50
453889;4;PL;PL;Ausland;raw_transportdetail;51
453889;21;AT;AT;Ausland;raw_transportdetail;52
460281;2;HU;HU;Ausland;raw_transportdetail;53
460281;1;HU;HU;Ausland;raw_transportdetail;54
460281;3;SK;SK;Ausland;raw_transportdetail;55
455214;2;DE;DE;Inland;raw_transportdetail;56
455214;1;DE;DE;Inland;raw_transportdetail;57
453521;13;DE;DE;Inland;raw_transportdetail;58
453521;12;DE;DE;Inland;raw_transportdetail;59
453521;4;DE;DE;Inland;raw_transportdetail;60
453521;8;DE;DE;Inland;raw_transportdetail;61
453521;5;DE;DE;Inland;raw_transportdetail;62
453521;3;DE;DE;Inland;raw_transportdetail;63
453521;2;DE;DE;Inland;raw_transportdetail;64
453521;11;DE;DE;Inland;raw_transportdetail;65
453521;1;BE;BE;Ausland;raw_transportdetail;66
453521;7;DE;DE;Inland;raw_transportdetail;67
453521;9;DE;DE;Inland;raw_transportdetail;68
453521;10;DE;DE;Inland;raw_transportdetail;69
453521;14;DE;DE;Inland;raw_transportdetail;70
453521;6;DE;DE;Inland;raw_transportdetail;71
458531;1;NL;DE;Einfahrt;raw_transportdetail;72
461547;1;NL;NL;Ausland;raw_transportdetail;73
457478;1;PL;PL;Ausland;raw_transportdetail;74
454586;6;CH;CH;Ausland;raw_transportdetail;75
454586;13;DE;DE;Inland;raw_transportdetail;76
454586;11;DE;DE;Inland;raw_transportdetail;77
454586;2;IT;IT;Ausland;raw_transportdetail;78
454586;3;CH;CH;Ausland;raw_transportdetail;79
454586;12;DE;DE;Inland;raw_transportdetail;80
454586;9;DE;DE;Inland;raw_transportdetail;81
454586;5;CH;CH;Ausland;raw_transportdetail;82
454586;4;CH;CH;Ausland;raw_transportdetail;83
454586;8;CH;CH;Ausland;raw_transportdetail;84
454586;7;CH;CH;Ausland;raw_transportdetail;85
454586;10;DE;DE;Inland;raw_transportdetail;86
454586;1;IT;IT;Ausland;raw_transportdetail;87
457265;1;NL;NL;Ausland;raw_transportdetail;88
458050;1;AT;HU;Ausland;raw_transportdetail;89
453865;2;DE;DE;Inland;raw_transportdetail;90
453865;1;DE;DE;Inland;raw_transportdetail;91
459079;2;SK;SK;Ausland;raw_transportdetail;92
459079;1;SK;SK;Ausland;raw_transportdetail;93
454421;1;DE;DE;Inland;raw_transportdetail;94
457878;8;DE;DE;Inland;raw_transportdetail;95
457878;1;DE;DE;Inland;raw_transportdetail;96
457878;9;DE;DE;Inland;raw_transportdetail;97
457878;10;DE;DE;Inland;raw_transportdetail;98
457878;7;DE;DE;Inland;raw_transportdetail;99
457878;2;DE;DE;Inland;raw_transportdetail;100
457878;3;DE;DE;Inland;raw_transportdetail;101
457878;12;DE;DE;Inland;raw_transportdetail;102
457878;6;DE;DE;Inland;raw_transportdetail;103
457878;11;DE;DE;Inland;raw_transportdetail;104
457878;4;DE;DE;Inland;raw_transportdetail;105
457878;5;DE;DE;Inland;raw_transportdetail;106
457878;13;DE;DE;Inland;raw_transportdetail;107
457157;1;NL;NL;Ausland;raw_transportdetail;108
456038;8;CZ;CZ;Ausland;raw_transportdetail;109
456038;2;CZ;CZ;Ausland;raw_transportdetail;110
456038;4;CZ;CZ;Ausland;raw_transportdetail;111
456038;7;CZ;CZ;Ausland;raw_transportdetail;112
456038;3;CZ;CZ;Ausland;raw_transportdetail;113
456038;1;CZ;CZ;Ausland;raw_transportdetail;114
456038;5;CZ;CZ;Ausland;raw_transportdetail;115
456038;6;CZ;CZ;Ausland;raw_transportdetail;116
456038;9;SK;SK;Ausland;raw_transportdetail;117
454635;2;NL;NL;Ausland;raw_transportdetail;118
454635;3;NL;NL;Ausland;raw_transportdetail;119
454635;5;NL;NL;Ausland;raw_transportdetail;120
454635;1;NL;NL;Ausland;raw_transportdetail;121
454635;6;DE;DE;Inland;raw_transportdetail;122
454635;4;NL;NL;Ausland;raw_transportdetail;123
456289;1;HU;HU;Ausland;raw_transportdetail;124
457544;1;RO;RO;Ausland;raw_transportdetail;125
459644;11;DE;DE;Inland;raw_transportdetail;126
459644;8;DE;DE;Inland;raw_transportdetail;127
459644;7;DE;DE;Inland;raw_transportdetail;128
459644;6;DE;DE;Inland;raw_transportdetail;129
459644;1;DE;DE;Inland;raw_transportdetail;130
459644;3;DE;DE;Inland;raw_transportdetail;131
459644;10;DE;DE;Inland;raw_transportdetail;132
459644;2;DE;DE;Inland;raw_transportdetail;133
459644;4;DE;DE;Inland;raw_transportdetail;134
459644;9;DE;DE;Inland;raw_transportdetail;135
459644;5;DE;DE;Inland;raw_transportdetail;136
457127;3;SK;SK;Ausland;raw_transportdetail;137
457127;4;SK;SK;Ausland;raw_transportdetail;138
457127;1;CZ;CZ;Ausland;raw_transportdetail;139
457127;2;SK;SK;Ausland;raw_transportdetail;140
460092;1;SK;SK;Ausland;raw_transportdetail;141
459864;1;NL;NL;Ausland;raw_transportdetail;142
458522;3;RO;RO;Ausland;raw_transportdetail;143
458522;2;RO;RO;Ausland;raw_transportdetail;144
458522;1;RO;RO;Ausland;raw_transportdetail;145
456519;2;IT;IT;Ausland;raw_transportdetail;146
456519;1;IT;IT;Ausland;raw_transportdetail;147
456959;2;DE;DE;Inland;raw_transportdetail;148
456959;1;DE;DE;Inland;raw_transportdetail;149
459793;1;NL;NL;Ausland;raw_transportdetail;150
461842;1;NL;NL;Ausland;raw_transportdetail;151
458700;1;AT;IT;Ausland;raw_transportdetail;152
455262;2;DE;DE;Inland;raw_transportdetail;153
455262;1;DE;DE;Inland;raw_transportdetail;154
458332;1;NL;NL;Ausland;raw_transportdetail;155
454561;11;NL;NL;Ausland;raw_transportdetail;156
454561;4;DE;DE;Inland;raw_transportdetail;157
454561;3;DE;DE;Inland;raw_transportdetail;158
454561;1;DE;DE;Inland;raw_transportdetail;159
454561;8;NL;NL;Ausland;raw_transportdetail;160
454561;2;DE;DE;Inland;raw_transportdetail;161
454561;7;NL;NL;Ausland;raw_transportdetail;162
454561;9;NL;NL;Ausland;raw_transportdetail;163
454561;10;NL;NL;Ausland;raw_transportdetail;164
454561;5;DE;DE;Inland;raw_transportdetail;165
454561;6;DE;DE;Inland;raw_transportdetail;166
457694;2;DE;DE;Inland;raw_transportdetail;167
457694;1;DE;DE;Inland;raw_transportdetail;168
457694;3;DE;DE;Inland;raw_transportdetail;169
457207;2;DE;DE;Inland;raw_transportdetail;170
457207;1;DE;DE;Inland;raw_transportdetail;171
459858;7;AT;AT;Ausland;raw_transportdetail;172
459858;5;AT;AT;Ausland;raw_transportdetail;173
459858;6;AT;AT;Ausland;raw_transportdetail;174
459858;12;DE;DE;Inland;raw_transportdetail;175
459858;9;AT;AT;Ausland;raw_transportdetail;176
459858;11;AT;AT;Ausland;raw_transportdetail;177
459858;10;AT;AT;Ausland;raw_transportdetail;178
459858;4;AT;AT;Ausland;raw_transportdetail;179
459858;8;AT;AT;Ausland;raw_transportdetail;180
455028;4;NL;NL;Ausland;raw_transportdetail;181
455028;1;NL;NL;Ausland;raw_transportdetail;182
455028;2;NL;NL;Ausland;raw_transportdetail;183
455028;3;NL;NL;Ausland;raw_transportdetail;184
455028;7;DE;DE;Inland;raw_transportdetail;185
455028;5;DE;DE;Inland;raw_transportdetail;186
455028;6;DE;DE;Inland;raw_transportdetail;187
459493;1;CH;CH;Ausland;raw_transportdetail;188
457406;14;DE;DE;Inland;raw_transportdetail;189
457406;3;DE;DE;Inland;raw_transportdetail;190
457406;10;DE;DE;Inland;raw_transportdetail;191
457406;7;DE;DE;Inland;raw_transportdetail;192
457406;12;DE;DE;Inland;raw_transportdetail;193
457406;13;DE;DE;Inland;raw_transportdetail;194
457406;1;SK;SK;Ausland;raw_transportdetail;195
457406;11;DE;DE;Inland;raw_transportdetail;196
457406;4;DE;DE;Inland;raw_transportdetail;197
457406;6;DE;DE;Inland;raw_transportdetail;198
457406;15;DE;DE;Inland;raw_transportdetail;199
457406;5;DE;DE;Inland;raw_transportdetail;200
457406;8;DE;DE;Inland;raw_transportdetail;201
457406;9;DE;DE;Inland;raw_transportdetail;202
457406;2;AT;AT;Ausland;raw_transportdetail;203
450553;10;NL;NL;Ausland;raw_transportdetail;204
450553;7;NL;NL;Ausland;raw_transportdetail;205
450553;14;NL;NL;Ausland;raw_transportdetail;206
450553;11;NL;NL;Ausland;raw_transportdetail;207
450553;8;NL;NL;Ausland;raw_transportdetail;208
450553;9;NL;NL;Ausland;raw_transportdetail;209
450553;12;NL;NL;Ausland;raw_transportdetail;210
450553;15;NL;NL;Ausland;raw_transportdetail;211
450553;6;NL;NL;Ausland;raw_transportdetail;212
450553;13;NL;NL;Ausland;raw_transportdetail;213
458196;4;NL;NL;Ausland;raw_transportdetail;214
458196;1;NL;NL;Ausland;raw_transportdetail;215
458196;2;NL;NL;Ausland;raw_transportdetail;216
458196;3;NL;NL;Ausland;raw_transportdetail;217
454547;3;DE;NL;Ausfahrt;raw_transportdetail;218
454547;2;DE;DE;Inland;raw_transportdetail;219
454547;4;NL;NL;Ausland;raw_transportdetail;220
454547;8;NL;NL;Ausland;raw_transportdetail;221
454547;6;NL;NL;Ausland;raw_transportdetail;222
454547;7;NL;NL;Ausland;raw_transportdetail;223
454547;1;DE;DE;Inland;raw_transportdetail;224
454547;5;NL;NL;Ausland;raw_transportdetail;225
457408;3;DE;DE;Inland;raw_transportdetail;226
457408;2;AT;AT;Ausland;raw_transportdetail;227
457408;7;DE;DE;Inland;raw_transportdetail;228
457408;15;DE;DE;Inland;raw_transportdetail;229
457408;4;DE;DE;Inland;raw_transportdetail;230
457408;14;DE;DE;Inland;raw_transportdetail;231
457408;8;DE;DE;Inland;raw_transportdetail;232
457408;12;DE;DE;Inland;raw_transportdetail;233
457408;10;DE;DE;Inland;raw_transportdetail;234
457408;6;DE;DE;Inland;raw_transportdetail;235
457408;11;DE;DE;Inland;raw_transportdetail;236
457408;1;HU;HU;Ausland;raw_transportdetail;237
457408;5;DE;DE;Inland;raw_transportdetail;238
457408;9;DE;DE;Inland;raw_transportdetail;239
457408;13;DE;DE;Inland;raw_transportdetail;240
458357;1;HU;HU;Ausland;raw_transportdetail;241
457287;2;CZ;CZ;Ausland;raw_transportdetail;242
457287;1;CZ;CZ;Ausland;raw_transportdetail;243
459759;1;PL;PL;Ausland;raw_transportdetail;244
459759;2;PL;PL;Ausland;raw_transportdetail;245
459759;3;PL;PL;Ausland;raw_transportdetail;246
456640;2;AT;AT;Ausland;raw_transportdetail;247
456640;1;SI;SI;Ausland;raw_transportdetail;248
456640;3;AT;AT;Ausland;raw_transportdetail;249
456643;3;AT;AT;Ausland;raw_transportdetail;250
456643;2;AT;AT;Ausland;raw_transportdetail;251
456643;4;SI;SI;Ausland;raw_transportdetail;252
456643;1;AT;AT;Ausland;raw_transportdetail;253
461483;1;NL;NL;Ausland;raw_transportdetail;254
459179;2;SK;SK;Ausland;raw_transportdetail;255
459179;1;SK;SK;Ausland;raw_transportdetail;256
457861;1;SI;SI;Ausland;raw_transportdetail;257
457861;4;AT;AT;Ausland;raw_transportdetail;258
457861;2;AT;AT;Ausland;raw_transportdetail;259
457861;3;AT;AT;Ausland;raw_transportdetail;260
457403;15;HU;HU;Ausland;raw_transportdetail;261
457403;10;DE;DE;Inland;raw_transportdetail;262
457403;13;DE;DE;Inland;raw_transportdetail;263
457403;8;DE;DE;Inland;raw_transportdetail;264
457403;7;DE;DE;Inland;raw_transportdetail;265
457403;1;DE;DE;Inland;raw_transportdetail;266
457403;4;DE;DE;Inland;raw_transportdetail;267
457403;12;DE;DE;Inland;raw_transportdetail;268
457403;11;DE;DE;Inland;raw_transportdetail;269
457403;9;DE;DE;Inland;raw_transportdetail;270
457403;2;DE;DE;Inland;raw_transportdetail;271
457403;14;AT;AT;Ausland;raw_transportdetail;272
457403;6;DE;DE;Inland;raw_transportdetail;273
457403;3;DE;DE;Inland;raw_transportdetail;274
457403;5;DE;DE;Inland;raw_transportdetail;275
459259;1;NL;NL;Ausland;raw_transportdetail;276
458165;1;NL;NL;Ausland;raw_transportdetail;277
455715;3;NL;NL;Ausland;raw_transportdetail;278
455715;11;CZ;CZ;Ausland;raw_transportdetail;279
455715;13;CZ;CZ;Ausland;raw_transportdetail;280
455715;4;NL;NL;Ausland;raw_transportdetail;281
455715;7;DE;DE;Inland;raw_transportdetail;282
455715;1;NL;NL;Ausland;raw_transportdetail;283
455715;5;NL;NL;Ausland;raw_transportdetail;284
455715;2;NL;NL;Ausland;raw_transportdetail;285
455715;10;CZ;CZ;Ausland;raw_transportdetail;286
455715;12;CZ;CZ;Ausland;raw_transportdetail;287
455715;8;DE;DE;Inland;raw_transportdetail;288
455715;14;CZ;CZ;Ausland;raw_transportdetail;289
455715;6;NL;DE;Einfahrt;raw_transportdetail;290
455715;9;DE;DE;Inland;raw_transportdetail;291
460386;1;NL;NL;Ausland;raw_transportdetail;292
460386;2;NL;NL;Ausland;raw_transportdetail;293
459665;2;CZ;CZ;Ausland;raw_transportdetail;294
459665;4;CZ;CZ;Ausland;raw_transportdetail;295
459665;5;CZ;CZ;Ausland;raw_transportdetail;296
459665;9;SK;SK;Ausland;raw_transportdetail;297
459665;1;CZ;CZ;Ausland;raw_transportdetail;298
459665;10;SK;SK;Ausland;raw_transportdetail;299
459665;6;CZ;CZ;Ausland;raw_transportdetail;300
459665;7;CZ;CZ;Ausland;raw_transportdetail;301
459665;3;CZ;CZ;Ausland;raw_transportdetail;302
459665;8;SK;SK;Ausland;raw_transportdetail;303
459665;11;SK;SK;Ausland;raw_transportdetail;304
460043;3;DE;DE;Inland;raw_transportdetail;305
460043;1;DE;DE;Inland;raw_transportdetail;306
460043;2;DE;DE;Inland;raw_transportdetail;307
456419;12;SK;SK;Ausland;raw_transportdetail;308
456419;8;DE;DE;Inland;raw_transportdetail;309
456419;1;DE;DE;Inland;raw_transportdetail;310
456419;5;DE;DE;Inland;raw_transportdetail;311
456419;4;DE;DE;Inland;raw_transportdetail;312
456419;7;DE;DE;Inland;raw_transportdetail;313
456419;10;AT;AT;Ausland;raw_transportdetail;314
456419;6;DE;DE;Inland;raw_transportdetail;315
456419;9;AT;AT;Ausland;raw_transportdetail;316
456419;3;DE;DE;Inland;raw_transportdetail;317
456419;2;DE;DE;Inland;raw_transportdetail;318
456419;11;AT;AT;Ausland;raw_transportdetail;319
460569;1;NL;NL;Ausland;raw_transportdetail;320
460190;1;HU;HU;Ausland;raw_transportdetail;321
458841;3;NL;DE;Einfahrt;raw_transportdetail;322
458841;2;NL;NL;Ausland;raw_transportdetail;323
458841;4;DE;DE;Inland;raw_transportdetail;324
458841;1;NL;NL;Ausland;raw_transportdetail;325
458815;1;PL;PL;Ausland;raw_transportdetail;326
457444;6;DE;DE;Inland;raw_transportdetail;327
457444;1;PL;PL;Ausland;raw_transportdetail;328
457444;7;DE;DE;Inland;raw_transportdetail;329
457444;8;DE;DE;Inland;raw_transportdetail;330
457444;5;PL;DE;Einfahrt;raw_transportdetail;331
457444;10;DE;DE;Inland;raw_transportdetail;332
457444;4;PL;PL;Ausland;raw_transportdetail;333
457444;11;DE;DE;Inland;raw_transportdetail;334
457444;2;PL;PL;Ausland;raw_transportdetail;335
457444;3;PL;PL;Ausland;raw_transportdetail;336
457444;9;DE;DE;Inland;raw_transportdetail;337
458206;1;NL;NL;Ausland;raw_transportdetail;338
458206;3;NL;NL;Ausland;raw_transportdetail;339
458206;2;NL;NL;Ausland;raw_transportdetail;340
457321;1;NL;NL;Ausland;raw_transportdetail;341
451826;3;CH;CH;Ausland;raw_transportdetail;342
451826;2;CH;CH;Ausland;raw_transportdetail;343
451826;1;CH;CH;Ausland;raw_transportdetail;344
451826;4;CH;CH;Ausland;raw_transportdetail;345
459972;1;PL;PL;Ausland;raw_transportdetail;346
461474;2;CZ;CZ;Ausland;raw_transportdetail;347
461474;1;PL;PL;Ausland;raw_transportdetail;348
455260;11;DE;DE;Inland;raw_transportdetail;349
455260;12;DE;DE;Inland;raw_transportdetail;350
455260;5;DE;DE;Inland;raw_transportdetail;351
455260;13;DE;DE;Inland;raw_transportdetail;352
455260;15;DE;DE;Inland;raw_transportdetail;353
455260;9;DE;DE;Inland;raw_transportdetail;354
455260;2;DE;DE;Inland;raw_transportdetail;355
455260;10;DE;DE;Inland;raw_transportdetail;356
455260;14;DE;DE;Inland;raw_transportdetail;357
455260;6;DE;DE;Inland;raw_transportdetail;358
455260;8;DE;DE;Inland;raw_transportdetail;359
455260;7;DE;DE;Inland;raw_transportdetail;360
455260;16;DE;DE;Inland;raw_transportdetail;361
455260;4;DE;DE;Inland;raw_transportdetail;362
455260;3;DE;DE;Inland;raw_transportdetail;363
455260;1;DE;DE;Inland;raw_transportdetail;364
458850;2;AT;AT;Ausland;raw_transportdetail;365
458850;1;AT;AT;Ausland;raw_transportdetail;366
458850;3;AT;AT;Ausland;raw_transportdetail;367
458850;4;SI;SI;Ausland;raw_transportdetail;368
453945;3;SK;SK;Ausland;raw_transportdetail;369
453945;2;SK;SK;Ausland;raw_transportdetail;370
453945;4;SK;SK;Ausland;raw_transportdetail;371
453945;6;AT;AT;Ausland;raw_transportdetail;372
453945;13;DE;DE;Inland;raw_transportdetail;373
453945;11;DE;DE;Inland;raw_transportdetail;374
453945;5;SK;SK;Ausland;raw_transportdetail;375
453945;8;DE;DE;Inland;raw_transportdetail;376
453945;12;DE;DE;Inland;raw_transportdetail;377
453945;10;DE;DE;Inland;raw_transportdetail;378
453945;9;DE;DE;Inland;raw_transportdetail;379
453945;15;DE;DE;Inland;raw_transportdetail;380
453945;7;AT;AT;Ausland;raw_transportdetail;381
453945;14;DE;DE;Inland;raw_transportdetail;382
453945;1;SK;SK;Ausland;raw_transportdetail;383
454423;7;HU;HU;Ausland;raw_transportdetail;384
454423;5;HU;HU;Ausland;raw_transportdetail;385
454423;2;RO;RO;Ausland;raw_transportdetail;386
454423;4;RO;RO;Ausland;raw_transportdetail;387
454423;8;HU;HU;Ausland;raw_transportdetail;388
454423;9;HU;HU;Ausland;raw_transportdetail;389
454423;3;RO;RO;Ausland;raw_transportdetail;390
454423;6;HU;HU;Ausland;raw_transportdetail;391
454423;1;RO;RO;Ausland;raw_transportdetail;392
456790;1;CZ;CZ;Ausland;raw_transportdetail;393
460011;1;NL;NL;Ausland;raw_transportdetail;394
454420;1;DE;DE;Inland;raw_transportdetail;395
459987;1;AT;AT;Ausland;raw_transportdetail;396
458516;3;AT;AT;Ausland;raw_transportdetail;397
458516;1;AT;AT;Ausland;raw_transportdetail;398
458516;2;AT;AT;Ausland;raw_transportdetail;399
455779;10;HU;HU;Ausland;raw_transportdetail;400
455779;9;HU;HU;Ausland;raw_transportdetail;401
455779;5;AT;AT;Ausland;raw_transportdetail;402
455779;2;AT;AT;Ausland;raw_transportdetail;403
455779;8;HU;HU;Ausland;raw_transportdetail;404
455779;3;AT;AT;Ausland;raw_transportdetail;405
455779;4;AT;AT;Ausland;raw_transportdetail;406
455779;1;AT;AT;Ausland;raw_transportdetail;407
455779;6;HU;HU;Ausland;raw_transportdetail;408
455779;7;HU;HU;Ausland;raw_transportdetail;409
455779;11;HU;HU;Ausland;raw_transportdetail;410
455779;12;RO;RO;Ausland;raw_transportdetail;411
450448;3;NL;NL;Ausland;raw_transportdetail;412
457532;1;NL;NL;Ausland;raw_transportdetail;413
458996;7;DE;DE;Inland;raw_transportdetail;414
458996;4;NL;DE;Einfahrt;raw_transportdetail;415
458996;1;NL;NL;Ausland;raw_transportdetail;416
458996;5;DE;DE;Inland;raw_transportdetail;417
458996;3;NL;NL;Ausland;raw_transportdetail;418
458996;2;NL;NL;Ausland;raw_transportdetail;419
458996;6;DE;DE;Inland;raw_transportdetail;420
458383;1;PL;PL;Ausland;raw_transportdetail;421
461342;1;TR;BG;Ausland;raw_transportdetail;422
461342;4;BG;BG;Ausland;raw_transportdetail;423
461342;2;BG;BG;Ausland;raw_transportdetail;424
461342;3;BG;BG;Ausland;raw_transportdetail;425
457775;13;DE;DE;Inland;raw_transportdetail;426
457775;1;SK;SK;Ausland;raw_transportdetail;427
457775;7;DE;DE;Inland;raw_transportdetail;428
457775;15;DE;DE;Inland;raw_transportdetail;429
457775;2;AT;AT;Ausland;raw_transportdetail;430
457775;10;DE;DE;Inland;raw_transportdetail;431
457775;11;DE;DE;Inland;raw_transportdetail;432
457775;12;DE;DE;Inland;raw_transportdetail;433
457775;6;DE;DE;Inland;raw_transportdetail;434
457775;3;DE;DE;Inland;raw_transportdetail;435
457775;9;DE;DE;Inland;raw_transportdetail;436
457775;4;DE;DE;Inland;raw_transportdetail;437
457775;8;DE;DE;Inland;raw_transportdetail;438
457775;14;DE;DE;Inland;raw_transportdetail;439
457775;5;DE;DE;Inland;raw_transportdetail;440
460138;1;PL;PL;Ausland;raw_transportdetail;441
458157;1;NL;NL;Ausland;raw_transportdetail;442
458930;1;NL;NL;Ausland;raw_transportdetail;443
457603;9;CZ;CZ;Ausland;raw_transportdetail;444
457603;6;PL;PL;Ausland;raw_transportdetail;445
457603;2;PL;PL;Ausland;raw_transportdetail;446
457603;10;AT;AT;Ausland;raw_transportdetail;447
457603;1;PL;PL;Ausland;raw_transportdetail;448
457603;4;PL;PL;Ausland;raw_transportdetail;449
457603;11;AT;AT;Ausland;raw_transportdetail;450
457603;3;PL;PL;Ausland;raw_transportdetail;451
457603;5;PL;PL;Ausland;raw_transportdetail;452
457603;12;AT;AT;Ausland;raw_transportdetail;453
457603;7;CZ;CZ;Ausland;raw_transportdetail;454
457603;8;CZ;CZ;Ausland;raw_transportdetail;455
457603;13;IT;IT;Ausland;raw_transportdetail;456
457517;4;IT;IT;Ausland;raw_transportdetail;457
457517;3;IT;IT;Ausland;raw_transportdetail;458
457517;2;IT;IT;Ausland;raw_transportdetail;459
457517;1;IT;IT;Ausland;raw_transportdetail;460
457517;5;IT;IT;Ausland;raw_transportdetail;461
459097;1;NL;NL;Ausland;raw_transportdetail;462
454525;4;NL;NL;Ausland;raw_transportdetail;463
454525;3;NL;NL;Ausland;raw_transportdetail;464
454525;2;DE;NL;Ausfahrt;raw_transportdetail;465
454525;1;DE;DE;Inland;raw_transportdetail;466
454525;5;NL;NL;Ausland;raw_transportdetail;467
450727;4;NL;NL;Ausland;raw_transportdetail;468
450727;3;NL;NL;Ausland;raw_transportdetail;469
450727;5;NL;NL;Ausland;raw_transportdetail;470
450727;1;NL;NL;Ausland;raw_transportdetail;471
450727;2;NL;NL;Ausland;raw_transportdetail;472
450727;7;DE;DE;Inland;raw_transportdetail;473
450727;6;DE;DE;Inland;raw_transportdetail;474
454985;27;CZ;CZ;Ausland;raw_transportdetail;475
454985;14;RO;RO;Ausland;raw_transportdetail;476
454985;5;RO;RO;Ausland;raw_transportdetail;477
454985;11;RO;RO;Ausland;raw_transportdetail;478
454985;26;SK;SK;Ausland;raw_transportdetail;479
454985;24;SK;SK;Ausland;raw_transportdetail;480
454985;28;CZ;CZ;Ausland;raw_transportdetail;481
454985;31;PL;PL;Ausland;raw_transportdetail;482
454985;3;BG;RO;Ausland;raw_transportdetail;483
454985;10;RO;RO;Ausland;raw_transportdetail;484
454985;25;SK;SK;Ausland;raw_transportdetail;485
454985;17;RO;RO;Ausland;raw_transportdetail;486
454985;18;HU;HU;Ausland;raw_transportdetail;487
454985;15;RO;RO;Ausland;raw_transportdetail;488
454985;29;CZ;CZ;Ausland;raw_transportdetail;489
454985;12;RO;RO;Ausland;raw_transportdetail;490
454985;1;BG;BG;Ausland;raw_transportdetail;491
454985;7;RO;RO;Ausland;raw_transportdetail;492
454985;2;BG;BG;Ausland;raw_transportdetail;493
454985;16;RO;RO;Ausland;raw_transportdetail;494
454985;30;PL;PL;Ausland;raw_transportdetail;495
454985;13;RO;RO;Ausland;raw_transportdetail;496
454985;4;RO;RO;Ausland;raw_transportdetail;497
454985;23;SK;SK;Ausland;raw_transportdetail;498
454985;19;HU;HU;Ausland;raw_transportdetail;499
454985;8;RO;RO;Ausland;raw_transportdetail;500
454985;9;RO;RO;Ausland;raw_transportdetail;501
454985;22;SK;SK;Ausland;raw_transportdetail;502
454985;6;RO;RO;Ausland;raw_transportdetail;503
454985;20;HU;HU;Ausland;raw_transportdetail;504
454985;21;SK;SK;Ausland;raw_transportdetail;505
458010;3;NL;NL;Ausland;raw_transportdetail;506
458010;1;NL;NL;Ausland;raw_transportdetail;507
458010;2;NL;NL;Ausland;raw_transportdetail;508
461934;1;NL;NL;Ausland;raw_transportdetail;509
458945;1;NL;NL;Ausland;raw_transportdetail;510
456653;2;AT;AT;Ausland;raw_transportdetail;511
456653;1;SI;SI;Ausland;raw_transportdetail;512
456653;3;AT;AT;Ausland;raw_transportdetail;513
458706;2;SI;SI;Ausland;raw_transportdetail;514
458706;9;AT;AT;Ausland;raw_transportdetail;515
458706;11;AT;AT;Ausland;raw_transportdetail;516
458706;7;AT;AT;Ausland;raw_transportdetail;517
458706;14;DE;DE;Inland;raw_transportdetail;518
458706;3;AT;AT;Ausland;raw_transportdetail;519
458706;8;AT;AT;Ausland;raw_transportdetail;520
