run_id;loco_no;performing_ru;coverage_date;coverage_pct;assigned_minutes;unresolved_gap_minutes;overlap_minutes;error_findings;manual_review_findings;gate_status;gate_reason;exact_overlap_seconds;exact_overlap_minutes
RUN_20260609_142008;91806193804-2;LTE NL - LTE Netherlands B.V.;2026-06-07;100.0;45;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806193829-9;LTE NL - LTE Netherlands B.V.;2026-06-07;100.0;465;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806193933-9;LTE NL - LTE Netherlands B.V.;2026-06-07;37.11;540;915;0;1;0;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Ungeklärte GAP-Minuten=915;0;0.0
RUN_20260609_142008;91807193881-8;LTE NL - LTE Netherlands B.V.;2026-06-07;90.0;675;75;0;0;0;WARNING;Ungeklärte GAP-Minuten=75 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91807193908-9;LTE NL - LTE Netherlands B.V.;2026-06-07;90.91;300;30;0;0;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91854475435-4;LTE NL - LTE Netherlands B.V.;2026-06-07;97.37;555;15;0;0;0;WARNING;Ungeklärte GAP-Minuten=15 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91887186221-8;LTE NL - LTE Netherlands B.V.;2026-06-07;100.0;330;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806193625-1;LTE PL - LTE Polska Spółka z o.o.;2026-06-07;85.0;510;90;0;0;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=1;0;0.0
RUN_20260609_142008;90802159256-7;RTB CARGO GmbH;2026-06-07;100.0;1440;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806193697-0;Rail & Sea Traction GmbH;2026-06-07;100.0;405;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806185309-2;LTE AT - LTE Austria GmbH;2026-06-06;100.0;15;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806185591-5;LTE AT - LTE Austria GmbH;2026-06-06;100.0;1440;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806193089-0;LTE AT - LTE Austria GmbH;2026-06-06;67.57;375;180;0;0;0;WARNING;Ungeklärte GAP-Minuten=180 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193272-2;LTE AT - LTE Austria GmbH;2026-06-06;85.71;810;135;0;0;0;WARNING;Ungeklärte GAP-Minuten=135 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193375-3;LTE AT - LTE Austria GmbH;2026-06-06;91.55;975;90;0;0;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=2;0;0.0
