run_id;loco_no;coverage_date;performing_rus;performing_ru_count;in_report_movement_rows;assignment_slot_count;assigned_minutes;relevant_gap_slot_count;unresolved_gap_minutes;overlap_slot_count;overlap_minutes;expected_scope_slot_count;coverage_pct;relevant_gap_rows;long_gap_rows;max_gap_minutes;error_findings;manual_review_findings;warning_findings;info_findings;finding_rule_ids;export_ready_movement_rows;not_export_ready_movement_rows;gate_status;gate_reason
RUN_20260607_181025;90802019402-7;2026-05-29;LTE DE - LTE Germany GmbH;1;27;93;1395;5;75;12;180;98;94.9;1;0;66;1;0;0;1;R010.5, R011;0;27;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=180 | Nicht exportfähige Movements=27 | Ungeklärte GAP-Minuten=75 | INFO-Findings=1
RUN_20260607_181025;90802159259-1;2026-05-29;LTE DE - LTE Germany GmbH;1;25;96;1440;0;0;15;225;96;100.0;0;0;0;0;0;0;0;"";0;25;BLOCKED;Overlap-Minuten=225 | Nicht exportfähige Movements=25
RUN_20260607_181025;91515370037-1;2026-05-29;LTE AT - LTE Austria GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91515370178-3;2026-05-29;LTE NL - LTE Netherlands B.V. | Duisport Rail GmbH;2;4;42;630;13;195;0;0;55;76.36;2;0;215;0;0;0;1;R010.5;0;4;BLOCKED;Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=195 | INFO-Findings=1
RUN_20260607_181025;91547383013-0;2026-05-29;LTE NL - LTE Netherlands B.V.;1;1;4;60;6;90;0;0;10;40.0;1;0;106;0;0;0;1;R010.5;0;1;BLOCKED;Nicht exportfähige Movements=1 | Ungeklärte GAP-Minuten=90 | INFO-Findings=1
RUN_20260607_181025;91547383015-5;2026-05-29;LTE NL - LTE Netherlands B.V.;1;2;96;1440;0;0;2;30;96;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=2
RUN_20260607_181025;91547383022-1;2026-05-29;LTE NL - LTE Netherlands B.V.;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185056-9;2026-05-29;LTE DE - LTE Germany GmbH;1;9;96;1440;45;675;6;90;141;68.09;2;0;415;2;0;0;2;R010.5, R011;0;9;BLOCKED;ERROR-Findings=2 | Overlap-Minuten=90 | Nicht exportfähige Movements=9 | Ungeklärte GAP-Minuten=675 | INFO-Findings=2
RUN_20260607_181025;91806185214-4;2026-05-29;LTE AT - LTE Austria GmbH;1;0;94;1410;0;0;0;0;94;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185221-9;2026-05-29;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;13;80;1200;11;165;5;75;91;87.91;2;0;93;1;0;0;2;R011, R010.5;0;13;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=75 | Nicht exportfähige Movements=13 | Ungeklärte GAP-Minuten=165 | INFO-Findings=2
RUN_20260607_181025;91806185255-7;2026-05-29;LTE AT - LTE Austria GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185294-6;2026-05-29;LTE DE - LTE Germany GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185309-2;2026-05-29;LTE DE - LTE Germany GmbH;1;6;76;1140;21;315;2;30;97;78.35;1;0;311;0;0;0;1;R010.5;0;6;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=6 | Ungeklärte GAP-Minuten=315 | INFO-Findings=1
RUN_20260607_181025;91806185310-0;2026-05-29;LTE DE - LTE Germany GmbH;1;4;96;1440;0;0;2;30;96;100.0;0;0;0;0;0;0;0;"";0;4;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=4
RUN_20260607_181025;91806185346-4;2026-05-29;LTE DE - LTE Germany GmbH;1;7;96;1440;10;150;2;30;106;90.57;1;0;139;1;0;0;1;R011, R010.5;0;7;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=30 | Nicht exportfähige Movements=7 | Ungeklärte GAP-Minuten=150 | INFO-Findings=1
RUN_20260607_181025;91806185591-5;2026-05-29;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;4;28;420;4;60;2;30;32;87.5;1;0;45;0;0;0;1;R010.5;0;4;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=60 | INFO-Findings=1
RUN_20260607_181025;91806185680-6;2026-05-29;LTE DE - LTE Germany GmbH;1;9;79;1185;24;360;6;90;103;76.7;2;1;7788;1;0;0;1;R011, R010.5;0;9;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=90 | GAPs über 8h=1 | Nicht exportfähige Movements=9 | Ungeklärte GAP-Minuten=360 | INFO-Findings=1
RUN_20260607_181025;91806186355-4;2026-05-29;LTE NL - LTE Netherlands B.V.;1;3;25;375;34;510;1;15;59;42.37;2;1;4677;1;0;0;1;R010, R010.5;0;3;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=15 | GAPs über 8h=1 | Nicht exportfähige Movements=3 | Ungeklärte GAP-Minuten=510 | INFO-Findings=1
RUN_20260607_181025;91806186369-5;2026-05-29;LTE NL - LTE Netherlands B.V.;1;1;23;345;0;0;1;15;23;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=1
RUN_20260607_181025;91806186941-1;2026-05-29;LTE DE - LTE Germany GmbH | LTE PL - LTE Polska Spółka z o.o.;2;4;60;900;0;0;2;30;60;100.0;0;0;0;0;0;0;0;"";0;4;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=4
RUN_20260607_181025;91806186942-9;2026-05-29;LTE NL - LTE Netherlands B.V.;1;5;90;1350;11;165;1;15;101;89.11;3;0;51;0;0;0;3;R010.5;0;5;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=5 | Ungeklärte GAP-Minuten=165 | INFO-Findings=3
RUN_20260607_181025;91806186945-2;2026-05-29;LTE NL - LTE Netherlands B.V.;1;8;92;1380;7;105;3;45;99;92.93;2;0;52;0;0;0;2;R010.5;0;8;BLOCKED;Overlap-Minuten=45 | Nicht exportfähige Movements=8 | Ungeklärte GAP-Minuten=105 | INFO-Findings=2
RUN_20260607_181025;91806189201-7;2026-05-29;LTE NL - LTE Netherlands B.V.;1;2;96;1440;0;0;1;15;96;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=2
RUN_20260607_181025;91806189202-5;2026-05-29;LTE PL - LTE Polska Spółka z o.o.;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806189803-0;2026-05-29;LTE DE - LTE Germany GmbH | LTE PL - LTE Polska Spółka z o.o.;2;8;81;1215;0;0;3;45;81;100.0;0;0;0;0;0;0;0;"";0;8;BLOCKED;Overlap-Minuten=45 | Nicht exportfähige Movements=8
RUN_20260607_181025;91806189804-8;2026-05-29;LTE PL - LTE Polska Spółka z o.o.;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806189806-3;2026-05-29;LTE DE - LTE Germany GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806192999-1;2026-05-29;LTE DE - LTE Germany GmbH;1;9;88;1320;9;135;4;60;97;90.72;1;0;124;0;0;0;1;R010.5;0;9;BLOCKED;Overlap-Minuten=60 | Nicht exportfähige Movements=9 | Ungeklärte GAP-Minuten=135 | INFO-Findings=1
RUN_20260607_181025;91806193000-7;2026-05-29;"";0;0;0;0;96;1440;0;0;96;0.0;1;1;11851;0;0;0;0;"";0;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1440
RUN_20260607_181025;91806193013-0;2026-05-29;LTE DE - LTE Germany GmbH;1;4;96;1440;0;0;2;30;96;100.0;0;0;0;0;0;0;0;"";0;4;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=4
RUN_20260607_181025;91806193042-9;2026-05-29;LTE NL - LTE Netherlands B.V.;1;1;3;45;92;1380;0;0;95;3.16;1;1;3481;1;0;0;0;R010;0;1;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Nicht exportfähige Movements=1 | Ungeklärte GAP-Minuten=1380
RUN_20260607_181025;91806193044-5;2026-05-29;"";0;0;0;0;96;1440;0;0;96;0.0;1;1;10207;0;0;0;0;"";0;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1440
RUN_20260607_181025;91806193046-0;2026-05-29;LTE CH - LTE Schweiz GmbH;1;0;9;135;0;0;0;0;9;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806193115-3;2026-05-29;LTE DE - LTE Germany GmbH;1;12;96;1440;2;30;6;90;98;97.96;1;0;18;1;0;0;1;R011, R010.5;0;12;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=90 | Nicht exportfähige Movements=12 | Ungeklärte GAP-Minuten=30 | INFO-Findings=1
RUN_20260607_181025;91806193232-6;2026-05-29;LTE NL - LTE Netherlands B.V. | LTE AT - LTE Austria GmbH;2;2;42;630;4;60;0;0;46;91.3;1;0;44;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=60 | INFO-Findings=1
RUN_20260607_181025;91806193260-7;2026-05-29;LTE NL - LTE Netherlands B.V.;1;2;34;510;0;0;1;15;34;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=2
RUN_20260607_181025;91806193262-3;2026-05-29;LTE NL - LTE Netherlands B.V. | LTE CZ - LTE Czechia s.r.o.;2;4;92;1380;0;0;1;15;92;100.0;0;0;0;0;0;0;0;"";0;4;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=4
RUN_20260607_181025;91806193266-4;2026-05-29;LTE AT - LTE Austria GmbH;1;1;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Nicht exportfähige Movements=1
RUN_20260607_181025;91806193272-2;2026-05-29;LTE DE - LTE Germany GmbH | LTE AT - LTE Austria GmbH;2;2;90;1350;8;120;0;0;98;91.84;1;0;102;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=120 | INFO-Findings=1
RUN_20260607_181025;91806193280-5;2026-05-29;LTE NL - LTE Netherlands B.V.;1;5;94;1410;0;0;1;15;94;100.0;0;0;0;0;0;0;0;"";0;5;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=5
RUN_20260607_181025;91806193299-5;2026-05-29;LTE DE - LTE Germany GmbH;1;1;4;60;0;0;0;0;4;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Nicht exportfähige Movements=1
RUN_20260607_181025;91806193375-3;2026-05-29;LTE DE - LTE Germany GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806193377-9;2026-05-29;LTE DE - LTE Germany GmbH;1;6;86;1290;12;180;3;45;98;87.76;1;0;163;0;0;0;1;R010.5;0;6;BLOCKED;Overlap-Minuten=45 | Nicht exportfähige Movements=6 | Ungeklärte GAP-Minuten=180 | INFO-Findings=1
RUN_20260607_181025;91806193386-0;2026-05-29;LTE DE - LTE Germany GmbH;1;3;96;1440;0;0;2;30;96;100.0;0;0;0;0;0;0;0;"";0;3;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=3
RUN_20260607_181025;91806193450-4;2026-05-29;"";0;0;0;0;96;1440;0;0;96;0.0;1;1;2618;0;0;0;0;"";0;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1440
RUN_20260607_181025;91806193512-1;2026-05-29;LTE DE - LTE Germany GmbH | LTE AT - LTE Austria GmbH;2;1;41;615;3;45;0;0;44;93.18;1;0;35;0;0;0;1;R010.5;0;1;BLOCKED;Nicht exportfähige Movements=1 | Ungeklärte GAP-Minuten=45 | INFO-Findings=1
RUN_20260607_181025;91806193515-4;2026-05-29;LTE NL - LTE Netherlands B.V.;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806193600-4;2026-05-29;LTE AT - LTE Austria GmbH;1;2;70;1050;0;0;0;0;70;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Nicht exportfähige Movements=2
RUN_20260607_181025;91806193625-1;2026-05-29;LTE DE - LTE Germany GmbH;1;5;96;1440;0;0;3;45;96;100.0;0;0;0;0;0;0;0;"";0;5;BLOCKED;Overlap-Minuten=45 | Nicht exportfähige Movements=5
RUN_20260607_181025;91806193627-7;2026-05-29;LTE PL - LTE Polska Spółka z o.o. | LTE NL - LTE Netherlands B.V.;2;3;47;705;0;0;1;15;47;100.0;0;0;0;0;0;0;0;"";0;3;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=3
RUN_20260607_181025;91806193637-6;2026-05-29;LTE NL - LTE Netherlands B.V.;1;2;90;1350;6;90;0;0;96;93.75;1;0;90;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=90 | INFO-Findings=1
RUN_20260607_181025;91806193729-1;2026-05-29;LTE AT - LTE Austria GmbH | LTE NL - LTE Netherlands B.V.;2;1;71;1065;3;45;0;0;74;95.95;1;0;42;0;0;0;1;R010.5;0;1;BLOCKED;Nicht exportfähige Movements=1 | Ungeklärte GAP-Minuten=45 | INFO-Findings=1
RUN_20260607_181025;91806193738-2;2026-05-29;LTE PL - LTE Polska Spółka z o.o. | LTE NL - LTE Netherlands B.V.;2;5;69;1035;5;75;1;15;74;93.24;2;0;30;0;0;0;2;R010.5;0;5;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=5 | Ungeklärte GAP-Minuten=75 | INFO-Findings=2
RUN_20260607_181025;91806193740-8;2026-05-29;LTE AT - LTE Austria GmbH;1;0;14;210;0;0;0;0;14;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806193796-0;2026-05-29;LTE NL - LTE Netherlands B.V. | LTE AT - LTE Austria GmbH;2;2;67;1005;7;105;0;0;74;90.54;1;0;95;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=105 | INFO-Findings=1
RUN_20260607_181025;91806193797-8;2026-05-29;LTE NL - LTE Netherlands B.V.;1;1;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Nicht exportfähige Movements=1
RUN_20260607_181025;91806193803-4;2026-05-29;LTE DE - LTE Germany GmbH;1;16;77;1155;27;405;10;150;104;74.04;3;0;294;1;0;0;2;R010.5, R011;0;16;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=150 | Nicht exportfähige Movements=16 | Ungeklärte GAP-Minuten=405 | INFO-Findings=2
RUN_20260607_181025;91806193804-2;2026-05-29;"";0;0;0;0;96;1440;0;0;96;0.0;1;1;10371;0;0;0;0;"";0;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1440
RUN_20260607_181025;91806193805-9;2026-05-29;LTE DE - LTE Germany GmbH | LTE AT - LTE Austria GmbH;2;4;58;870;39;585;2;30;97;59.79;2;1;567;1;0;0;0;R010;0;4;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=30 | GAPs über 8h=1 | Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=585
RUN_20260607_181025;91806193829-9;2026-05-29;LTE NL - LTE Netherlands B.V.;1;5;94;1410;0;0;1;15;94;100.0;0;0;0;0;0;0;0;"";0;5;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=5
RUN_20260607_181025;91806193854-7;2026-05-29;LTE AT - LTE Austria GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806193933-9;2026-05-29;LTE PL - LTE Polska Spółka z o.o. | LTE NL - LTE Netherlands B.V.;2;2;53;795;3;45;0;0;56;94.64;1;0;43;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=45 | INFO-Findings=1
RUN_20260607_181025;91806193944-6;2026-05-29;LTE NL - LTE Netherlands B.V.;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806193957-8;2026-05-29;Rail & Sea Traction GmbH | LTE AT - LTE Austria GmbH;2;2;57;855;4;60;0;0;61;93.44;1;0;50;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=60 | INFO-Findings=1
RUN_20260607_181025;91806193959-4;2026-05-29;LTE DE - LTE Germany GmbH;1;4;96;1440;0;0;1;15;96;100.0;0;0;0;0;0;0;0;"";0;4;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=4
RUN_20260607_181025;91806193962-8;2026-05-29;LTE NL - LTE Netherlands B.V.;1;1;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Nicht exportfähige Movements=1
RUN_20260607_181025;91807193212-6;2026-05-29;DB Cargo Belgium;1;1;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Nicht exportfähige Movements=1
RUN_20260607_181025;91807193230-8;2026-05-29;LTE NL - LTE Netherlands B.V.;1;2;26;390;71;1065;1;15;97;26.8;1;1;1778;1;0;0;0;R010;0;2;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=15 | GAPs über 8h=1 | Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=1065
RUN_20260607_181025;91807193657-2;2026-05-29;LTE DE - LTE Germany GmbH;1;7;36;540;0;0;2;30;36;100.0;0;0;0;0;0;0;0;"";0;7;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=7
RUN_20260607_181025;91807193805-7;2026-05-29;LTE CH - LTE Schweiz GmbH;1;3;6;90;0;0;2;30;6;100.0;0;0;0;1;0;0;0;R011;0;3;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=30 | Nicht exportfähige Movements=3
RUN_20260607_181025;91807193881-8;2026-05-29;LTE NL - LTE Netherlands B.V. | LTE PL - LTE Polska Spółka z o.o.;2;6;59;885;5;75;0;0;64;92.19;2;1;1380;1;0;0;1;R010.5, R010;0;6;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Nicht exportfähige Movements=6 | Ungeklärte GAP-Minuten=75 | INFO-Findings=1
RUN_20260607_181025;91807193883-4;2026-05-29;LTE NL - LTE Netherlands B.V.;1;1;96;1440;0;0;1;15;96;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=1
RUN_20260607_181025;91807193886-7;2026-05-29;LTE DE - LTE Germany GmbH | DB Cargo Polska S.A.;2;2;32;480;0;0;0;0;32;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Nicht exportfähige Movements=2
RUN_20260607_181025;91807193908-9;2026-05-29;LTE PL - LTE Polska Spółka z o.o. | LTE NL - LTE Netherlands B.V.;2;4;96;1440;2;30;1;15;98;97.96;1;0;19;0;0;0;1;R010.5;0;4;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=30 | INFO-Findings=1
RUN_20260607_181025;91811216910-0;2026-05-29;LTE AT - LTE Austria GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91811286940-2;2026-05-29;LTE NL - LTE Netherlands B.V.;1;3;39;585;0;0;2;30;39;100.0;0;0;0;0;0;0;0;"";0;3;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=3
RUN_20260607_181025;91850000002-4;2026-05-29;LTE DE - LTE Germany GmbH | RTB CARGO GmbH;2;4;69;1035;0;0;2;30;69;100.0;0;0;0;0;0;0;0;"";0;4;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=4
RUN_20260607_181025;91854475427-1;2026-05-29;LTE NL - LTE Netherlands B.V. | BLS Cargo AG;2;7;71;1065;27;405;1;15;98;72.45;2;0;351;0;0;0;1;R010.5;0;7;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=7 | Ungeklärte GAP-Minuten=405 | INFO-Findings=1
RUN_20260607_181025;91887186221-8;2026-05-29;LTE NL - LTE Netherlands B.V.;1;4;28;420;2;30;0;0;30;93.33;1;0;28;0;0;0;1;R010.5;0;4;BLOCKED;Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=30 | INFO-Findings=1
RUN_20260607_181025;92812016903-4;2026-05-29;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;10;90;1350;8;120;7;105;98;91.84;1;0;102;0;0;0;1;R010.5;0;10;BLOCKED;Overlap-Minuten=105 | Nicht exportfähige Movements=10 | Ungeklärte GAP-Minuten=120 | INFO-Findings=1
RUN_20260607_181025;95710601054-0;2026-05-29;DB Cargo Belgium;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;90802019402-7;2026-05-28;LTE DE - LTE Germany GmbH;1;25;95;1425;2;30;10;150;97;97.94;1;0;25;1;0;0;1;R011, R010.5;0;25;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=150 | Nicht exportfähige Movements=25 | Ungeklärte GAP-Minuten=30 | INFO-Findings=1
RUN_20260607_181025;90802159259-1;2026-05-28;LTE DE - LTE Germany GmbH;1;23;95;1425;3;45;11;165;98;96.94;1;0;25;0;0;0;1;R010.5;0;23;BLOCKED;Overlap-Minuten=165 | Nicht exportfähige Movements=23 | Ungeklärte GAP-Minuten=45 | INFO-Findings=1
RUN_20260607_181025;91515370037-1;2026-05-28;LTE AT - LTE Austria GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91515370178-3;2026-05-28;LTE NL - LTE Netherlands B.V. | LTE PL - LTE Polska Spółka z o.o.;2;2;41;615;5;75;1;15;46;89.13;1;0;215;0;0;0;1;R010.5;0;2;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=75 | INFO-Findings=1
RUN_20260607_181025;91547383015-5;2026-05-28;LTE NL - LTE Netherlands B.V.;1;2;96;1440;0;0;1;15;96;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=2
RUN_20260607_181025;91547383018-9;2026-05-28;LTE NL - LTE Netherlands B.V.;1;0;7;105;0;0;0;0;7;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91547383022-1;2026-05-28;LTE NL - LTE Netherlands B.V.;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185056-9;2026-05-28;LTE DE - LTE Germany GmbH;1;2;33;495;6;90;0;0;39;84.62;1;0;77;0;0;0;1;R010.5;0;2;BLOCKED;Nicht exportfähige Movements=2 | Ungeklärte GAP-Minuten=90 | INFO-Findings=1
RUN_20260607_181025;91806185214-4;2026-05-28;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;8;93;1395;7;105;3;45;100;93.0;2;0;42;0;0;0;2;R010.5;0;8;BLOCKED;Overlap-Minuten=45 | Nicht exportfähige Movements=8 | Ungeklärte GAP-Minuten=105 | INFO-Findings=2
RUN_20260607_181025;91806185255-7;2026-05-28;LTE AT - LTE Austria GmbH | LTE DE - LTE Germany GmbH;2;12;67;1005;37;555;6;90;104;64.42;3;0;300;1;0;0;3;R011, R010.5;0;12;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=90 | Nicht exportfähige Movements=12 | Ungeklärte GAP-Minuten=555 | INFO-Findings=3
RUN_20260607_181025;91806185294-6;2026-05-28;LTE DE - LTE Germany GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185309-2;2026-05-28;LTE DE - LTE Germany GmbH | LTE AT - LTE Austria GmbH;2;9;93;1395;5;75;3;45;98;94.9;1;0;48;0;0;0;1;R010.5;0;9;BLOCKED;Overlap-Minuten=45 | Nicht exportfähige Movements=9 | Ungeklärte GAP-Minuten=75 | INFO-Findings=1
RUN_20260607_181025;91806185310-0;2026-05-28;LTE DE - LTE Germany GmbH;1;3;96;1440;0;0;1;15;96;100.0;0;0;0;0;0;0;0;"";0;3;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=3
RUN_20260607_181025;91806185346-4;2026-05-28;LTE DE - LTE Germany GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;""
RUN_20260607_181025;91806185356-3;2026-05-28;LTE DE - LTE Germany GmbH;1;2;11;165;0;0;1;15;11;100.0;0;0;0;0;0;0;0;"";0;2;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=2
RUN_20260607_181025;91806185680-6;2026-05-28;"";0;0;0;0;96;1440;0;0;96;0.0;1;1;7788;0;0;0;0;"";0;0;BLOCKED;GAPs über 8h=1 | Ungeklärte GAP-Minuten=1440
RUN_20260607_181025;91806186369-5;2026-05-28;LTE NL - LTE Netherlands B.V.;1;7;68;1020;3;45;1;15;71;95.77;2;0;103;0;0;0;1;R010.5;0;7;BLOCKED;Overlap-Minuten=15 | Nicht exportfähige Movements=7 | Ungeklärte GAP-Minuten=45 | INFO-Findings=1
RUN_20260607_181025;91806186424-8;2026-05-28;LTE AT - LTE Austria GmbH;1;1;22;330;0;0;0;0;22;100.0;0;0;0;0;0;0;0;"";0;1;BLOCKED;Nicht exportfähige Movements=1
RUN_20260607_181025;91806186942-9;2026-05-28;LTE NL - LTE Netherlands B.V.;1;6;96;1440;0;0;4;60;96;100.0;0;0;0;0;0;0;0;"";0;6;BLOCKED;Overlap-Minuten=60 | Nicht exportfähige Movements=6
RUN_20260607_181025;91806186945-2;2026-05-28;LTE PL - LTE Polska Spółka z o.o. | LTE NL - LTE Netherlands B.V.;2;7;44;660;0;0;4;60;44;100.0;0;0;0;0;0;0;0;"";0;7;BLOCKED;Overlap-Minuten=60 | Nicht exportfähige Movements=7
RUN_20260607_181025;91806189201-7;2026-05-28;LTE PL - LTE Polska Spółka z o.o. | LTE NL - LTE Netherlands B.V.;2;5;93;1395;7;105;0;0;100;93.0;2;0;48;0;0;0;2;R010.5;0;5;BLOCKED;Nicht exportfähige Movements=5 | Ungeklärte GAP-Minuten=105 | INFO-Findings=2
RUN_20260607_181025;91806189202-5;2026-05-28;LTE DE - LTE Germany GmbH | LTE PL - LTE Polska Spółka z o.o.;2;3;96;1440;0;0;2;30;96;100.0;0;0;0;0;0;0;0;"";0;3;BLOCKED;Overlap-Minuten=30 | Nicht exportfähige Movements=3
RUN_20260607_181025;91806189205-8;2026-05-28;LTE DE - LTE Germany GmbH;1;4;71;1065;8;120;0;0;79;89.87;2;0;63;0;0;0;2;R010.5;0;4;BLOCKED;Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=120 | INFO-Findings=2
